kode_rs,nama_unit,alamat,telp,prov,lat,lng
3314092,RS Umum Islam Yakssi Gemolong,"Jln. Raya Solo-Purwodadi Km.20, Gemolong",02716811 336,Jawa Tengah,-7.403887864933498,110.82384257521971
3375071,RS Umum Karomah Holistic,"Jl. Gajah Mada Barat No.124,Pekalongan",0285420218,Jawa Tengah,-6.889077,109.652195
3372165,RS Umum Kasih Ibu,"Jl. Slamet Riyadi 404,Surakarta",0271714422,Jawa Tengah,-7.562925734924907,110.80177335944518
3318108,RS Umum Keluarga Sehat , Jl. P. Sudirman No. 9 Margorejo Pati,0295386111,Jawa Tengah,-6.7514,111.033
3371084,RS Umum Lestari Raharja,"Jl. Sutopo No.5,Magelang",0293363223,Jawa Tengah,-7.4790,110.216
3314023,RS Umum Mardi Lestari Sragen,"Jl. Rokan No.8,Sragen",02718852962,Jawa Tengah,-7.4280,111.018
3319032,RS Umum Mardi Rahayu,"Jl. AKBP R Agil 110,Kudus",0291434707,Jawa Tengah,-6.8300,110.831
3310419,RS Umum Mitra Keluarga Husada Klaten,"Jl.  Raya Pedan - Juwiring Km. 1 Kedungan, Pedan, Klaten",0272898333,Jawa Tengah,-7.690609902945501,110.7038915058647
3313056,RS Umum Mojosongo 2,"Jln. Nusa Indah , Randurejo, Ngringo, Jaten",0271822152 ,Jawa Tengah,-2.4185588,108.4919086
3305118,RS Umum Muhammadiyah Kutowinangun ,Jl. Pemuda No 12 Kutowinangun,0287661137,Jawa Tengah,-7.7185631,109.7364922
3303064,RS Umum Nirmala,"Jl. Letnan Yusup Babakan, Kalimanah Purbalingga",0281892844,Jawa Tengah,-7.3871,109.343
3305033,RS Umum Palang Biru Gombong,Jl. Yos Sudarso Timur Desa Kedungpuji Gombong,0287471290,Jawa Tengah,-7.6063,109.516
3315024,RS Umum Panti Rahayu,"Jl. R Suprapto No.6,Purwodadi",0292421087,Jawa Tengah,-7.083701145974173,110.91499061226841
3372074,RS Umum Panti Waluyo,Jl. Jend A Yani No.1,0271712077,Jawa Tengah,-7.5599,110.791
3306082,RS Umum Panti Waluyo Yakkum Purworejo,Jl. Ahmad Yani No. 21 Purworejo,0275322094,Jawa Tengah,-7.715001773542877,110.01441971492773
3321034,RS Umum Pelita Anugerah,"Jl. Raya Bandung Rejo Km 11,5, Mranggen Demak",0246725555,Jawa Tengah,-7.023590,110.502306
3305023,RS Umum Permata Medika Kebumen,JL. INDRAKILA NO.17,02873870779,Jawa Tengah,-3.2963636290055964,106.53634219374999
3310416,RS Umum PKU Muhammadiyah Delanggu,Jln Raya Delanggu Utara No 19 Delanggu Klaten,0272551051,Jawa Tengah,-7.613839959964223,110.70143410468108
3310418,RS Umum PKU Muhammadiyah Jatinom Klaten,"Jl.Raya Jatinom-Klaten KM 01, Gendaren, Jatinom, Klaten",0272337334,Jawa Tengah,-7.639551667700195,110.60083548659532
3305117,RS Umum PKU Muhammadiyah Petanahan Kebumen,"Jl. Daendels, KM-1, Kec.Petanahan.",02876655285,Jawa Tengah,-7.7548306,109.5931074
3314090,RS Umum PKU Muhammadiyah Sragen ,"Jl. Raya Sragen - Solo Km.8, Masaran, Sragen",0271644370,Jawa Tengah,-7.460170119356286,110.95313423283278
3372096,RS Umum PKU Muhammadiyah Surakarta,"Jl. Ronggowarsito 130, Surakarta",0271714578,Jawa Tengah,-7.561069496550134,110.83441210937497
3305092,RS Umum Purbowangi,Jl. Yos Sudarso Barat No.1 Gombong,0287471080,Jawa Tengah,-7.6099,109.486
3305114,RS Umum Purwogondo," Jl. Puring Km.8, Kalipurwo Kuwarasan Kebumen ",0287472588,Jawa Tengah,-7.4162448,109.3026964
3374010,RS Umum Pusat Dr. Kariadi,"Jl. Dr. Soetomo No.16,Semarang",0248414281,Jawa Tengah,-6.9946,110.407
3310015,RS Umum Pusat Dr. Soeradji Tirtonegoro,"Jl. KRT. Suraji Tirtonegoro No.1, Klaten",0272321020,Jawa Tengah,-7.7151,110.588
3325037,RS Umum Qim,"Jl. Urip Sumoharjo, Sambong",02854495222,Jawa Tengah,-6.915829382961784,109.74580912795409
3314096,RS Umum Rizky Amalia,"Jl. Ahmad Yani No. 100 Cantel Wetan, Sragen Tengah, Sragen",02718823814,Jawa Tengah,-2.4185588,108.4919086
3374080,RS Umum Roemani Muhammadiyah,"Jl. Wonodri No. 22,Semarang",0248444623,Jawa Tengah,-7.000049512533664,110.4280364460239
3314097,RS Umum Saras Ibnu Sina Sukowati,"Jl. Jatayu RT. 03 RW. 02 Taman Agung, Nglorog",02718854000,Jawa Tengah,-7.416791404819071,111.041900377655
3314045,RS Umum Sarila Husada,"Jl. Veteran No. 41-43,Sragen",0271891194,Jawa Tengah,-7.4295,111.024
3303101,RS Umum Siaga Medika Purbalingga ,Jl. Letnan Sudani Karangsentul Kecamatan Padamara Kabupaten Purbalingga,02816580400,Jawa Tengah,-7.384079880592918,109.345263791648
3374076,RS Umum Sultan Agung Semarang,"Jl. Raya Kaligawe Km.4,Semarang",0246580019,Jawa Tengah,-6.9556,110.461
3374043,RS Umum Telogorejo Semarang,Jl. KH. Ahmad Dahlan Semarang,02486466000,Jawa Tengah,-6.9882,110.427
3376034,RS Umum Tk. IV Tegal,  Jl. RS DKT PAGONGAN TEGAL,0283351420,Jawa Tengah,-6.904867410504829,109.13249235830116
3372191,RS Umum Triharsi,"Jl. Monginsidi No.82,Surakarta",02712936000,Jawa Tengah,-7.5574,110.826
3305081,RS Umum Wijayakusuma,"Jl. Gelatik No.1 Panjer, Kebumen",0287381954,Jawa Tengah,-7.679610475481096,109.66655753707892
3328055,RSU Islam PKU Muhammadiyah,"Jl. Singkil Km.0,5 Adiwerna, Kab.Tegal",02833448131,Jawa Tengah,-6.93049632598256,109.12788502740864
3374371,Siloam Hospitals Semarang,"Jl. Kompol Maksum No. 296 
Peterongan",02486001900,Jawa Tengah,-6.998938021597693,110.43363748994216
3404033,Charitas Hospital Klepu,Klepu Sendangmulyo Minggir,02742820016,D I Yogyakarta,-7.7560,110.245
3471336,RS Bethesda Lempuyangwangi,Jl Hayam Wuruk No.6 Yogyakarta,,D I Yogyakarta,-7.796481,110.373034
3403025,RS Bethesda Wonosari,Jl. Wonosari Karangmojo Selang III Selang Wonosari Gunung Kidul,0274394549,D I Yogyakarta,-2.4185588,108.4919086
3404146,RS Islam Yayasan PDHI,"Jl Solo Km 12,5 Kalasan Yogyakarta",085280002010,D I Yogyakarta,-7.776624602325439,110.45902372670173
3404056,RS Jih,Jl Ring Road Utara no. 160 Condongcatur Depok,02744463555,D I Yogyakarta,-7.757681802247214,110.40370810317995
3404022,RS Jiwa Grhasia,Jl. Kaliurang Km. 17 Pakem Sleman DIY,0274895143,D I Yogyakarta,-7.6887,110.419
3402076,RS Khusus Bedah Ring Road Selatan,Glugo Panggungharjo Sewon Bantul Yogyakarta,0274376115,D I Yogyakarta,-7.833032,110.360149
3404187,RS Khusus Ibu Anak Sadewa,Babarsari TB 16/13-B Caturnunggal Depok Sleman,,D I Yogyakarta,-7.771133508582044,110.41581655797131
3402082,RS Khusus Ibu dan Anak Adinda,Jl. Soragan No. 14 Ngestiharjo Kasihan Bantul,0274622988,D I Yogyakarta,-2.4185588,108.4919086
3402085S,RS Lapangan Khusus Covid-19 Kab. Bantul,Jl. Samas KM 19 Dusun Selo Desa Sidomulyo Kec. Bambanglipuro ,,D I Yogyakarta,-7.9557585142279805,110.29284651595593
3471121,RS Paru Respira,"Jl Panembahan Senopati No 4, Palbapang, Bantul, Yogyakarta",0274367326,D I Yogyakarta,-2.4185588,108.4919086
3471041,RS PKU Muhammadiyah Yogyakarta,Jl K.H. Ahmad Dahlan No. 20 Ngupasan Gondomanan Yogyakarta,0274512653,D I Yogyakarta,-7.800881683136717,110.36230577182766
3471377,RS Pratama Kota Yogyakarta,"Jl Kol. Sugiyono No.98 RT 069 RW 019 Brontokusuman, Mergangsan, Yogyakarta",0274373249,D I Yogyakarta,-7.815755153149947,110.37387519088134
3402086,RS Rajawali Citra ,"Jl Pleret Km.2,5, Banjardadap Potorono Banguntapan Bantul ",02744435620,D I Yogyakarta,-7.8855,110.33
3471380,RS Siloam Yogyakarta,Jl. Laksda Adisucipto Nomor 32 34 Yogyakarta 55221,,D I Yogyakarta,7Â°47'1.63â³S,110Â°23'26.72â³E
3471030,RS Tk. III 04.06.03 Dr. Soetarto,Jl Juwadi 19 Kotabaru Yogyakarta,02742920000,D I Yogyakarta,-7.7857,110.377
3404189,RS UGM ,"Jl. Kabupaten (Lingkar Utara), Kronggahan, Trihanggo, Gamping",02744530404,D I Yogyakarta,"-7.743093,",110.350381
3404184,RS Umum Bhayangkara POLDA DIY,Jl Jogya - Solo KM. 14 Glondong Tirtomartani Kalasan Sleman,0274498278,D I Yogyakarta,-7.766135243057172,110.47184019294127
3404081,RS Umum Condong Catur ,"Jl Manggis No.6, Gempol, Condong Catur Sleman ",0274887494,D I Yogyakarta,-7.6960,110.346
3471234,RS Umum Daerah Kota Yogyakarta,Jl Wirosaban No. 1 Yogyakarta,0274371195,D I Yogyakarta,-7.8258,110.378
3404182,RS Umum Gramedika 10,"Jl Raya Besi Jangkang No. 10, Sardonoharjo, Ngaglik",,D I Yogyakarta,"-7.700879,",110.417345
3404193,RS Umum Hermina Yogya,"Jl Mataram RT 05 RW 50, Gondangan, Ringinsari, Maguwoharjo, Depok, Kab. Sleman, Yogyakarta",02742800808,D I Yogyakarta,-2.4185588,108.4919086
3401048,RS Umum Kharisma Paramedika,"Jl. Khudori No.34, Wates, Kulon Progo ",,D I Yogyakarta,-7.865128325424983,110.1543671204447
3404179,RS Umum Mitra Paramedika,Jl Raya Ngemplak Kemasan Widodomartani,02744461098,D I Yogyakarta,-7.713642,110.448456
3404190,RS Umum Mitra Sehat,"Jl. Wates KM 9 Balecatur, Gamping",,D I Yogyakarta,-2.4185588,108.4919086
3402053,RS Umum Nur Hidayah,"Jl Imogiri Timur Km. 11,5 Trimulyo Jetis Bantul",085100472941,D I Yogyakarta,-7.886063174907,110.38799215385
3403021,RS Umum Nur Rohmah,"Jl Wonosari - Yogya Km. 7, Bandung, Playen, Gunungkidul",0274394574,D I Yogyakarta,-7.9383,110.576
3404124,RS Umum Panti Nugroho,"Jl. Kaliurang  Km.17 Pakem,Sleman",,D I Yogyakarta,-7.6690,110.417
3403023,RS Umum Panti Rahayu,Jl Wonosari-Ponjong Km 7 Kelor Karangmojo Gunungkidul,02742901454,D I Yogyakarta,-7.4185588,108.4919086
3402075,RS Umum Permata Husada,Jl Pleret-Kotagede Km. 4  Kauman Pleret,,D I Yogyakarta,-7.8855,110.33
3404183,RS Umum PKU Muhammadiyah Gamping,"Jl. Wates KM 5,5 Gamping Sleman",02746499118,D I Yogyakarta,-7.800458,110.315499
3404092,RS Umum Puri Husada Yogyakarta ,Jl. Palagan Tentara Pelajar No.67 Km.11 Rejodani Ngaglik Sleman ,083851797107,D I Yogyakarta,-7.7057,110.386
3404045,RS Umum Queen Latifa ,Jl Ring Road Barat - Mlangi - Nogotirto - Sleman ,0274620555,D I Yogyakarta,-7.7625839,110.3367603
3402064,RS Umum Rachma Husada , Jl Parantritis Km.16 Gerselo Patalan Jetis Bantul ,02746460089,D I Yogyakarta,-7.9096,110.352
3401051,RS Umum Rizki Amalia,"Jl Wates-Purworejo Km.10, Kalidengen, Temon, KP",02746472569,D I Yogyakarta,-7.8873567,110.085073
3471074,RSPAU Dr.  Suhardi Harjolukito,         Jl. Raya Janti Blok O Yogyakarta,0274444702,D I Yogyakarta,-7.798389,110.413055
3402031,RSU PKU Muhammadiyah Bantul,Jl Jenderal Sudirman 124 Bantul,0274367437,D I Yogyakarta,-7.8868,110.33
3471063,RS Bethesda Yogyakarta,Jl Jend. Sudirman No. 70 Kotabaru Yogyakarta,,D I Yogyakarta,-7.7836,110.377
3402042,RS Ibu Anak Ummi Khasanah,Jl Pemuda Ds Gandekan Bantul,0274367638,D I Yogyakarta,-7.878526340277093,110.33054402446749
3401052,RS Umum Daerah Nyi Ageng Serang,"Jl Sentolo - Muntilan KM 0,3",02742890181,D I Yogyakarta,-2.4185588,108.4919086
3402016,RS Umum Daerah Panembahan Senopati,Jl Dr. Wahidin Sudiro Husodo Bantul,,D I Yogyakarta,-8.023266309950854,110.45884960937497
3404168,RS Umum Daerah Prambanan,"Jl Prambanan Piyungan Km.7, Delegan, Sumberharjo, Prambanan, Sleman ",02744398356,D I Yogyakarta,-7.804552,110.483261
3403027,RS Umum Daerah Saptosari,Karang Jetis Saptosari Gunungkidul,02742910827,D I Yogyakarta,-8.045047778861168,110.50387649741515
3404011,RS Umum Daerah Sleman,"Jl Bhayangkara 48 Triharjo Sleman Daerah Istimewa Yogyakarta, 55514",,D I Yogyakarta,-7.6868195252368725,110.34176396560667
3401015,RS Umum Daerah Wates,Jl Tentara Pelajar Km.1 No.5 Wates Kulon Progo,0274773169,D I Yogyakarta,-7.8932,110.128
3403010,RS Umum Daerah Wonosari,Jl Taman Bakti No. 06 Wonosari,0274391007,D I Yogyakarta,-7.961840618793007,110.60291953372955
3402077,RS Umum Griya Mahardika Yogyakarta,jl. Parangtritis KM 4.5 gang Wijayakusuma No 212 Yogyakarta,0274445024,D I Yogyakarta,-7.838433,110.365825
3471052,RS Umum Panti Rapih,Jl. Cik Di Tiro 30 Yogyakarta,0274552118,D I Yogyakarta,-7.7763,110.376
3404102,RS Umum Panti Rini,"Jl Solo Km 12,5 Krajan Tirtomartani Kalasan Sleman Yogyakarta ",0274496323,D I Yogyakarta,-7.7717,110.467
3403024,RS Umum PKU Muhammadiyah Wonosari,"Jalan Lingkar Utara Kemorosari II, Piyaman Wonosari Gunungkidul DIY",,D I Yogyakarta,-7.940640,110.591464
3401037,RS Umum Rizki Amalia Medika,Jl raya Brosot - Wates Km.5 Jogahan Bumirejo Lendah Kulon Progo,02747721425,D I Yogyakarta,-7.9121,110.203
3404157,RS Umum Sakina Idaman,"Jl Nyi Tjondroloekito No. 60, Sinduadi, Mlati, Sleman",,D I Yogyakarta,-7.767420433658837,110.36800536441805
3402020,RS Umum Santa Elisabeth,Ganjuran Sumbermulyo Bambanglipuro,,D I Yogyakarta,-7.8855,110.33
3401026,RS Umum St. Yusup Boro,Boro Banjarasri Kalibawang Kulon Progo,,D I Yogyakarta,-7.8266,110.164
3404191,RS Universitas Ahmad Dahlan,"Jl Cindelaras Raya - Karangsari, Wedomartani, Ngemplak",02744477030,D I Yogyakarta,-7.747095,110.424965
3404015,RSUP Dr. Sardjito,Jl Kesehatan No.1 Sekip Yogyakarta ,0274631190,D I Yogyakarta,-7.7685,110.374
3524044,RS Abdurrahman Syamsuri (Arsy),Jl. Raya Deandles km-74 Paciran Kab. Lamongan,082141281160,Jawa Timur,-6.868421,112.326199
3517025,RS Airlangga ,"Jl. Airlangga, No. 50 C Jelak Ombo ",0321861577,Jawa Timur,-7.549189,112.242434
3520041,RS Angkatan Udara dr. Efram Harsana,"Jl. Raya Solo, Kelurahan Maospati, Kecamatan Maospati, Kab. Magetan",0351864653,Jawa Timur,-7.603392480349213,111.44261025374146
3507102,RS Angkatan Udara dr. Mohammad Moenir,"Jl. Dr. M. Munir No.18 Lanud Abd. Saleh, Desa Saptorenggo Kec. Pakis Kab, Malang",0341792273,Jawa Timur,-7.934201615303987,112.70253241157525
3507015,RS Bala Keselamatan Bokor,"Jl. A.Yani 91 Turen , Kab.Malang",0341824002,Jawa Timur,-8.1634,112.694
3573256,RS Bantuan 05.08.04 Lawang,Jl. Sumber Waras No. 32 RT. 005 RW. 015,0341426579,Jawa Timur,-7.84481120536,112.70201597752
3578614,RS Bhakti Rahayu,Jl. Ketintang Madya I/16 Surabaya,0318295922,Jawa Timur,-7.311743,112.722983
3579003,RS Bhayangkara Hasta Brata Batu ," Jl Kartini No 1 Kel. Ngaglik Kec. Batu, Kota Batu",0341591067,Jawa Timur,-7.871682091745916,112.52404122557982
3578764,RS Bhayangkara TK II HS. Samsoeri Mertojoso,"Jl. A. Yani No.116, Surabaya",0318292227,Jawa Timur,-7.324661,112.7290657
3522059,RS Bhayangkara Wahyu Tutuko Bojonegoro ,Jl. Panglima Sudirman No 168-169,081216771588,Jawa Timur,-7.151720393793172,111.87379597630843
3578235,RS Bunda ,Jl. Raya Kandangan 23-24 Surabaya,0317442220,Jawa Timur,-7.2279,112.741
3508016,RS Daerah Dr. Haryoto Kabupaten Lumajang,"  Jl. Basuki Rahmat No.5, Lumajang",0334881666,Jawa Timur,-8.1222,113.228
3578053,RS Darmo,"Jl. Raya Darmo 90,Surabaya",0315676253,Jawa Timur,-7.2873,112.739
3504084S,RS Darurat Covid-19 Bangunjaya,Jl. Raya Bangunjaya Desa Bangunjaya Kec. Pakel,081331755848,Jawa Timur,-2.4185588,108.4919086
3504087S,RS Darurat Covid-19 Campurdarat,Jl. Kanigoro No.13 Kecamatan Campurdarat,0355321924,Jawa Timur,-2.4185588,108.4919086
3525087,RS Denisa,Jl. Dr. Wahidin Sudirohusodo No.736,0313950552,Jawa Timur,-2.4185588,108.4919086
3578020,RS dr. Ramelan,Jl. Gadung No. 1 Surabaya,0318404062,Jawa Timur,-7.3083,112.738
3578603,RS Gotong Royong,Jl. Medokan Semampir Indah No. 97 Surabaya,0315939692,Jawa Timur,-7.30744569544023,112.78761690807342
3510106,RS Graha Medika,"Jl. Raya Yosomulyo, Gambiran, Banyuwangi",0333848999,Jawa Timur,-8.3902981,114.1558142
3525092,RS Grha Husada Gresik ,Jl. Padi No. 3 Komplek Perumahan PT Petrokimia Gresik,0313973401,Jawa Timur,-7.1533114,112.6468424
3578322,RS Husada Prima,Jl. Karang Tembok No. 39 Surabaya,0313713836,Jawa Timur,-2.4185588,108.4919086
3578560,RS Husada Utama Surabaya,Jl. Prof. Dr. Moestopo 31-33-35 Surabaya,0315100555,Jawa Timur,-7.2655,112.756
3578791,RS Ibu dan Anak Graha Medika,Graha Sampurna Indah E-3-6-8-10-12-14-16-18-20-22 Surabaya,0317523434,Jawa Timur,-7.312350,112.681620
3578779,RS Ibu dan Anak Lombok Dua Dua,Jl. Flores No. 12 Surabaya,0315022044,Jawa Timur,-7.278449,112.748936
3528026,RS Ibu dan Anak Mukti Husada,JL. KABUPATEN NO. 68 Pamekasan,082337919788,Jawa Timur,-7.157539379504066,113.47450881209716
3578774,RS Ibu dan Anak Nur Ummi Numbi,Jl. Manukan Tengah 51 J/ 4-6,0317404391,Jawa Timur,-2.4185588,108.4919086
3578771,RS Ibu dan Anak Putri Surabaya,Jl. Arief Rahman Hakim No. 122 Surabaya,0315999987,Jawa Timur,-7.2909144,112.7804882
3573260,RS Ibu dan Anak Refa husada,Jl. Mayjen Sungkono No. 9 Tlogowaru Kedung Kandang,0341754075,Jawa Timur,-8.035718469258349,112.64268337693557
3515129,RS Ibu dan Anak Soerya,Raya Kalijaten 11-15 Taman Sidoarjo,0317885011,Jawa Timur,-7.352166795306925,112.69179596510276
3572073,RS Islam Aminah,Jl. Kenari No. 54 Blitar,0342801662,Jawa Timur,-8.114940,112.163403
3578742,RS Islam Darus Syifa,"Jl. Raya Benowo No.5,Surabaya",0317406293,Jawa Timur,-7.2353,112.613
3529025,RS Islam Garam Kalianget,"Jl. Raya Kalianget No.1, Kab Sumenep",,Jawa Timur,-7.0471068420851,113.92992305418
3516062,RS Islam Sakinah,"Jl. RA Basuni No.12, Kec. Sooko, Kab. Mojokerto",0321326991,Jawa Timur,-7.4962,112.424
3578192,RS Jiwa Menur,Jl. Menur No. 120 Surabaya,0315023952,Jawa Timur,-7.2867,112.762
3572021,RS Katolik Budi Rahayu,Jl. Jend. A. Yani 18 Kota Blitar,0342801066,Jawa Timur,-8.0997,112.172
3517021,RS Kristen Mojowarno,"Jl. Merdeka No.59 Mojowarno, Jombang",0321495093,Jawa Timur,-7.636051,112.301593
3571150S,RS Lapangan Kilisuci,Jl. KH. Wakhid Hasyim 64 Kota Kediri,,Jawa Timur,-7.8176504627875305,112.00546494629725
3578772,RS Manyar Medical Centre,"Jl. Manyar No.9, Surabaya",03133311188,Jawa Timur,-7.289446706909717,112.7635170449761
3523041,RS Medika Mulia Tuban,Jl. Mojopahit 699 Tuban,0356322744,Jawa Timur,-6.917,112.049
3578785,RS Mitra Keluarga Kenjeran,Jl. Kenjeran No. 506 Surabaya,03199000880,Jawa Timur,-7.251223706396585,112.78499870505675
3515145,RS Mitra Keluarga Pondok Tjandra,Jl. Raya Taman Asri Kav DD No 1 - 8,03199691111,Jawa Timur,-7.344010398235896,112.77573749207033
3571122,RS Muhammadiyah Ahmad Dahlan,Jl. Gatot Subroto No. 84 Ngampel Mojoroto Kediri,0354773115,Jawa Timur,-7.7887384828003725,112.00085771423579
3517092,RS Muhammadiyah Jombang,Jl. Dr. Soetomo No.15 Jombang,0321853480,Jawa Timur,-7.553237343963225,112.23265222453877
3522062,RS Muslimat NU Muna Anggita Bojonegoro,Jl. Ahmad Yani No. 10A Bojonegoro,0353884147,Jawa Timur,-7.168376094449576,111.89296035971984
3523053,RS Nahdlatul Ulama Tuban,Jl. Letda Sucipto No. 211 Tuban,0356328299,Jawa Timur,-6.883753,112.021574
3578778,RS National Hospital,"Jl. Boulevard Famili Selatan kav. 1, Surabaya",0312975788,Jawa Timur,-2.4185588,108.4919086
3525096,RS Petrokimia Gresik Driyorejo,"Jl. Legundi Km. 0,5 Krikilan Driyorejo Gresik",0318981778,Jawa Timur,-7.378174,112.574532
3578556,RS Premier Surabaya,Jl. Nginden Intan Barat Sby,081132000100,Jawa Timur,-7.3047,112.765
3514059,RS Prima Husada,Jl. Raya Surabaya Malang KM 54 Lemahbang Kecamatan Sukorejo,03436745000,Jawa Timur,-7.711655,112.714712
3513027,RS Rizani Husada,Jl. Raya Surabaya - Situbondo KM 135 desa Sumberejo Kec. Paiton Kab. Probolinggo ,0335773444,Jawa Timur,-2.4185588,108.4919086
3525097,RS Surya Medika,Jl. Laban Kulon 58 Menganti,0317914025,Jawa Timur,-7.3019082753986995,112.62092261519774
3573022,RS Tk. II Dr. Soepraoen,Jl. Soedanco Supriyadi No. 22 Kota Malang,0341325111,Jawa Timur,-7.989600,112.620689
3571020,RS TK. IV 05.07.02 Kediri,"Jl. Mayjen Sungkono No. 44, Kota Kediri",0354687801,Jawa Timur,-7.808618624005036,112.00934603273973
3578090,RS TNI AL Dr. Oepomo,Jl. Laksda M.Nazir No.56 Surabaya,0313293536,Jawa Timur,-7.2124,112.724
3506025,RS Toelongredjo,"Jl. A Yani No. 25 Desa Tulungrejo, Kec. Pare, Kab. Kediri",082230309494,Jawa Timur,-7.7650,112.197
3525101,RS Umar Masud,Jl. Pendidikan No. 2 Sangkapura,0325421119,Jawa Timur,-5.8483364041743835,112.66108869519576
3506062,RS Umum  Aura Syifa,Jl. Joyoboyo 42 Dsn. Dlopo Desa Karangrejo Kecamatan Ngasem,0354682316,Jawa Timur,-7.822111348620699,112.02950625624999
3578582,RS Umum  Mitra Keluarga Surabaya,Jl. Satelit Indah II darmo satelit,0317345333,Jawa Timur,-7.2668,112.691
3513026,RS Umum  Wonolangan,"Jl. Raya Dringu No 118 Desa Kedungdalem Kec. Dringu, Kab. Probolinggo",0335424007,Jawa Timur,-7.768215195799899,113.24767889739535
3578100,RS Umum Adi Husada Kapasari,Jl. Kapasari No. 97-101 Surabaya,0313764555,Jawa Timur,-7.242289,112.752615
3515138,RS Umum Aisyiyah Siti Fatimah, Jl Kenongo No. 14 Tulangan Sidoarjo,085817365969,Jawa Timur,-7.485603,112.653004
3578476,RS Umum Al-Irsyad Surabaya,Jl. KHM.Mansyur No. 210 - 214 Surabaya,03199091800,Jawa Timur,-7.2279,112.741
3515126,RS Umum Al-Islam H. M. Mawardi,Jl. Kyai Mojo No.12A Jeruk Gamping Krian Sidoarjo,0318973379,Jawa Timur,-2.4185588,108.4919086
3505041,RS Umum Al-Ittihad,"Jl. Raya Togogan, Srengat, Kab. Blitar",03425650203,Jawa Timur,-8.059155204593315,112.05298094954833
3506036,RS Umum Amelia,Jl. Pahlawan No. 25A Pare Kediri,0354394118,Jawa Timur,-7.762376029042147,112.18185608863837
3505054,RS Umum An-Nisaa,"Jl. Suparyono Timur No. 1, Bajang Talun Blitar",0342692999,Jawa Timur,-8.0900,112.288
3505035,RS Umum Ananda,Jl. Mastrip No. 14 Srengat Kab. Blitar,0342553472,Jawa Timur,-8.06089735258533,112.06216483321532
3515121,RS Umum Anwar Medika ,Jl. Raya By Pass Krian KM 33 Semawut Balong Bendo Sidoarjo,0318974943,Jawa Timur,-7.4099349204768155,112.55696059322356
3521015,RS Umum At-Tin Husada,Jl. Raya Watualang KM. 04 Desa Watualang,0351747888,Jawa Timur,-7.403696079563172,111.4148221843714
3571031,RS Umum Bhayangkara Kediri,Jl. Kombes Pol Duryat 17 Kediri,0354671100,Jawa Timur,-7.8124,112.018
3504068,RS Umum Bhayangkara Tulungagung,"Jl. I Gusti Ngurah Rai 25 - 27, Tulungagung",0355331649,Jawa Timur,-2.4185588,108.4919086
3515131,RS Umum Citra Medika,Jl.Raya Surabaya Mojokerto KM.44 Kramat Temenggung Tarik Sidoarjo,0321361000,Jawa Timur,-7.4330590839664,112.46358616931
3524048,RS Umum Citra Medika Lamongan,Jl. Lamongrejo No. 28 Lamongan,0322312444,Jawa Timur,-7.11976,112.41662
3514036,RS Umum Daerah Bangil,Jl. Raya Raci - Bangil Kab. Pasuruan,081357621169,Jawa Timur,-7.605449975790797,112.81874766921997
3519023,RS Umum Daerah Caruban, Jl. A. Yani KM 2 Caruban Madiun,0351383956,Jawa Timur,-2.4185588,108.4919086
3519024,RS Umum Daerah Dolopo,"  Jl. Raya Dolopo No. 117, Dolopo, Madiun",0351365200,Jawa Timur,-7.743459924729444,111.52966051307067
3529014,RS Umum Daerah dr. H. Moh. Anwar ,  Jl. Dr Cipto No. 42 Desa Kolor Kab. Sumenep,0328666788,Jawa Timur,-7.0153,113.864
3502010,RS Umum Daerah Dr. Harjono S. Kabupaten Ponorogo,Jl. Raya Ponorogo-Pacitan Kel. Pakunden Kab. Ponorogo,0352489262,Jawa Timur,-7.8541,111.469
3520012,RS Umum Daerah dr. Sayidiman Magetan, Jl. Pahlawan No.2 Magetan,0351894814,Jawa Timur,-7.6528,111.335
3503011,RS Umum Daerah dr. Soedomo Trenggalek,Jl. dr Sutomo Nomor 2 Trenggalek,0355793118,Jawa Timur,-7.6264,111.524
3578016,RS Umum Daerah Dr. Soetomo," Jl. Mayjend. Prof. Dr. Moestopo No. 6 - 8 Surabaya, Jawa Timur",0315501075,Jawa Timur,-7.2661955785194605,112.75812874603275
3571016,RS Umum Daerah Gambiran,JL. KAPTEN PIERRE TENDEAN NO. 16 KOTA KEDIRI,03542810000,Jawa Timur,-7.839551,112.031850
